id,weight,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,att_thresh
483,1,-1.770457269,-0.509760407,0.682333843,0.83127637,1.019038742,-0.642845396,0.258535984,-0.593903288,-0.390697591,0.432951932,-0.5217786,-0.326093492,0.52402523,-0.456413548,-1.767967103,-0.559144718,-0.723129132,-0.618140236,-0.746571394,1.311759658,0.898752042,1.434407825,1.574605661,1.268502675,0.80006755,-1.774565183,-0.843346525,1.253254051,1.132517631,1.287470737,0.907416189,-1.845954919,-2.457639527,-0.698879037,-0.736122981,-1.207993722,-1.176551164,-1.256199986,-0.894980616,-1.386070085,-0.34689228,-1.617197499,-0.810424936,-0.716528197,2.545705594,1.834379194,2.415018573,2.629883294,1.373664602,0.980681457,-2.96
487,1,0.373028917,2.23121881,2.696519206,-1.537848306,-2.96576128,1.735207672,1.476534198,2.025793963,3.135697438,0.115447396,0.676938666,2.268402756,-0.544655382,1.720043841,-1.407329306,2.0214701,2.522239129,1.833994697,1.953105182,-1.679650711,2.585190369,2.883550311,2.942396926,2.705105735,0.227561745,-3.301862606,-2.815436708,-0.858658046,-1.694373585,-1.670319762,-1.874993226,0.721615255,0.780879147,1.92832001,2.069242869,-1.928649209,-1.421135762,-1.408997339,-1.665317439,-1.695580931,-2.502651419,-3.394701218,-2.597772664,-1.71429962,0.306417794,0.424049469,-0.838381191,-1.648355231,-2.994510714,-0.198729946,-1.95
503,1,-1.277793817,0.636017306,1.255448935,0.627486974,0.402635495,0.956499484,0.927415768,0.900053276,0.916272024,0.753576417,-1.656711156,-2.055742547,0.59632781,-1.552611922,-2.241085488,0.80896478,0.96663669,1.947452152,1.045974719,1.0198889,1.402710598,0.917101966,1.250032735,0.947460511,1.291347204,-0.591502503,-0.572831537,0.935663425,1.460151862,0.714928976,0.840366848,-1.682648632,-1.325956498,-0.0613572,-0.035836543,-2.918660949,-2.934371648,-2.750695409,-2.665311301,-2.57846018,2.105144346,2.251529597,2.351430665,-2.312595978,0.161757984,-0.092684173,-0.167912364,-0.425713842,-0.836388519,0.346594757,-2.54
505,1,-0.9859967,-0.695705828,0.964034711,1.24080406,1.566669237,0.523326596,0.649804289,0.504490936,0.053150833,0.170613866,-0.418212095,-1.003470097,1.822184849,-0.995196621,-0.748952098,-0.740901452,-0.388819261,-0.128858339,-0.609709185,1.142727846,0.740953966,0.574374455,0.45948194,0.53797568,0.796694151,-1.255349901,-0.46846135,1.806924858,1.905632534,1.661054923,1.527506719,-1.36063634,-1.448480071,0.005913112,-0.036887467,0.986748833,0.942166733,0.473482071,1.194682288,0.541452624,-2.850579449,-3.126168215,-3.269151993,-0.108888884,-0.253434463,-0.945061485,-0.403627951,0.029382423,0.639805645,-1.219490932,-4.15
506,1,0.9383607,2.147876099,3.022430443,-0.769233433,-2.14048039,2.874154575,1.515636163,2.632257119,3.07507424,-0.007641576,0.27763625,0.527105449,0.381902808,0.490520179,-0.443410647,2.122279542,2.720319741,2.671954904,2.527501346,-2.292603049,2.448931676,2.040382299,1.995770931,1.506546568,0.031868002,-1.340166686,-1.270157605,-0.045627087,-0.385190186,-0.984559019,-1.163025376,2.543968632,3.189276792,3.3624334,3.432571859,-0.566861307,-0.192066712,-0.635339561,-0.647879656,-0.739775366,-3.997953276,-3.669839109,-3.87544385,-1.842767259,-2.939475255,-3.184002826,-4.464610932,-5.006544725,-3.275021563,-2.597083265,-2.88
510,1,-0.991468103,1.299491812,0.873884597,0.165095218,2.420320026,0.197973055,0.086410115,0.623312016,1.169802105,0.140943511,0.360282227,0.161330334,0.144775823,0.449527029,-1.645452963,0.473554722,0.699783438,0.276724262,0.552633846,1.623476246,1.440865548,1.567044531,2.150911558,1.082311727,0.714936272,-1.051176694,-0.209630652,0.671195966,0.494574459,0.996497226,0.453075999,-1.456064417,-2.784002126,-0.44809272,-0.38230096,-0.819331725,-0.136012979,-1.020920964,-0.851246132,-1.09384851,-3.972592264,-4.553742088,-4.061275108,-0.999401862,0.846971052,0.186152016,0.43428244,1.24253706,3.063400579,-0.587516547,-2.72
512,1,-1.243820536,-0.397920356,0.123143564,0.187393748,0.988182115,-0.430609527,0.452016299,-0.044746025,-0.306387989,0.657853451,-0.306934349,-0.601948104,0.964403794,-0.404502114,-1.113357669,-0.385144896,-0.374883255,0.009660498,-0.590987673,1.466421329,0.476754071,0.486630841,0.789199369,0.651916861,1.01482418,-1.61091078,-1.002270084,0.614366815,0.922961281,0.743961132,0.830836523,-3.166457945,-3.286531703,-1.510097551,-1.324241973,-0.161871837,-0.078278399,-0.343806903,0.265665334,-0.091036237,0.767244921,0.232180252,0.280912127,-0.181487945,1.31405086,0.855388827,1.362960496,1.587862753,0.53962732,0.371815086,-3.58
513,1,-1.317185561,1.387127506,4.073141313,-1.75819882,-2.579079262,2.046304354,2.602628846,2.315612837,3.878608463,1.082948617,-0.031730687,1.878472841,0.15315138,1.071460592,-3.214090213,1.798313082,1.951525652,0.871945366,1.655951935,-1.363247431,3.945315963,4.537067163,4.957035725,4.508428938,0.994223355,-5.5800481,-4.357246799,-1.110919072,-2.150378964,-1.959347617,-2.262966845,-1.290324064,-1.900937627,0.615845885,0.675758957,-3.197801302,-3.023969597,-2.572694363,-3.028402478,-3.180589216,-2.765650562,-4.587341713,-3.010381723,-1.942142229,3.486595063,4.051264713,2.758579788,1.10542425,-2.104294776,1.886236439,-1.48
515,1,-0.071145257,1.513492075,2.625880363,-4.866962725,-5.463822438,1.816997593,1.507106589,1.945034934,1.927574428,0.248048604,0.994502604,1.139065424,0.734047868,0.921675491,1.628229213,2.511263631,2.357352802,1.994264647,2.283592685,-4.124768018,1.86505298,2.386492218,2.478296033,2.787459735,-0.027423536,-4.91388765,-4.6400765,-4.503227425,-5.1427875,-5.541929538,-4.808686225,-1.619623506,-1.171188236,0.532575524,0.212884246,2.511189984,2.554330645,2.812735141,3.033832191,3.1079111,0.281937057,-0.528081316,-0.503407102,2.272318341,0.65784934,1.288412253,-0.777620452,-3.221957436,-4.105258449,1.100447567,-2.68
516,1,0.270206258,-0.263099217,1.066927694,-1.726717962,-2.447331192,1.222295696,1.488272614,0.799247234,0.59932914,0.67445124,0.882734795,0.279884546,1.164906053,0.152885011,1.417842845,0.32695442,0.136345703,0.522400102,0.302246339,-2.672235995,0.539239056,0.648011146,0.430266312,0.411774003,-0.478050665,-1.316914854,-1.054192762,-1.611562503,-1.770648537,-2.172069998,-1.646888713,0.709317571,1.000943686,1.393622621,1.111588371,2.349753489,2.460993031,2.049620235,2.643726055,2.236225031,-1.426843394,-1.83062581,-2.017889002,1.265275188,-0.848023156,-0.922994178,-1.695535985,-2.543148724,-1.353670391,-0.75884245,-5.49
517,1,-1.346253053,2.234611559,1.983232204,-1.740448134,-1.228987587,0.88427891,1.272995898,1.865016211,2.286594289,0.792593082,-0.552033169,0.372117206,0.36609527,0.423939165,-2.522290791,2.119839056,2.555879093,1.983609306,2.177355953,0.607629773,2.29674617,2.466033278,3.246604414,3.151397423,1.742856862,-4.78446845,-3.805339425,-0.977797448,-1.262624544,-1.167064769,-1.427632438,-4.977298275,-5.083576845,-1.902353429,-1.737615973,-1.753613814,-1.61260825,-1.198373037,-1.223817493,-1.436959605,-0.272904861,-0.909518958,-0.494611817,-0.901214627,2.686409803,3.132978255,2.387899871,1.300232693,-2.036561792,2.01902284,-2.71
529,1,-2.429905048,0.299664198,2.579832952,-0.243591144,-0.595834456,1.755587924,2.389068745,1.541753571,2.102128397,1.517986718,-2.065507643,-1.288134093,1.01059329,-1.423178985,-3.210563581,0.953275318,0.951056575,1.021978437,1.022697446,0.281268016,2.412326684,2.774389213,3.114983489,2.775642979,1.762536169,-3.460615006,-2.512441366,0.262978201,-0.109933375,-0.362465691,-0.277059011,-2.866607487,-3.225817664,-0.558950861,-0.606830103,-3.043544853,-3.181943428,-2.645879913,-2.831957815,-2.973221445,-0.410988245,-1.703591541,-0.88068931,-1.750848021,3.424448511,3.618490813,3.328617674,2.102634721,-0.691732634,2.347892678,-5.69
530,1,-0.157396258,-0.058463454,0.454069969,-0.637913634,-0.817398845,-0.087065433,0.222063232,-0.247011876,-0.107708548,0.295163777,0.27377393,0.450586187,0.115566493,0.381525515,0.212860452,0.085994425,-0.159556771,0.217779114,-0.199695296,-0.98536206,0.454565346,0.664271887,0.80603788,0.160141713,-0.42185017,-0.261222749,0.019194033,-0.379536572,-0.667930061,-0.691939733,-0.524739647,1.013001311,0.825932116,1.122084212,1.025651519,0.243043159,0.459051541,-0.055873685,0.430122738,0.334105592,-0.29077356,-1.243213288,-0.923673677,-0.107753557,0.271254569,-0.417794109,-0.560315452,-0.521915757,0.386409162,-0.398145675,-0.02
535,1,0.709667294,0.882532212,3.7487303,-3.056222295,-5.985879825,1.972501439,2.350541652,1.667017465,3.372516516,0.59864378,1.489716351,3.516299061,-0.376505555,2.399305887,-0.35561183,1.734921756,1.396861787,0.689044589,1.282451124,-4.968539588,3.035814491,3.896338138,3.836335585,3.348202713,-1.027591378,-4.008036914,-3.552785966,-2.707124845,-3.971677704,-4.287870368,-4.096024238,3.344514681,3.436146015,3.559124538,3.487376773,-1.112291025,-0.888269904,-0.639962199,-0.952484171,-0.988334531,-1.92362492,-3.861994667,-2.25331352,-0.851518293,1.22155279,1.594954941,-0.584014207,-2.436915063,-4.123710499,0.439191626,-4.2
536,1,1.769551704,-3.054442948,-0.875627515,-1.775837668,-4.238552025,-0.929800362,0.704418928,-1.414029272,-1.258566816,-0.54967506,3.041522703,4.251589788,-0.138968029,2.911241629,3.25814,-2.403555711,-2.857840783,-3.042313968,-3.383438843,-3.538308847,-1.790244454,-0.708750363,-1.668367174,-0.875568949,-2.109988911,-0.788787503,-0.776967743,-1.865628985,-3.221162999,-3.034819869,-2.100673843,4.3958586,4.355574275,2.971905109,2.743252673,3.9640566,4.2859534,3.76273753,4.659978713,3.870670175,-2.200269153,-4.303199325,-3.423504548,3.475476806,1.147829973,1.134397033,0.940543699,0.294484648,0.007792909,0.381914768,0.11
538,1,-0.306322062,-0.54486608,-0.869816747,-0.821490404,-0.021644834,-0.686898767,0.035475176,-0.467695638,-0.734079232,0.352632821,0.508348446,0.170615321,-0.150021516,0.344297883,-0.030974437,-0.61291562,-0.742373566,-0.292192606,-0.871295733,0.050742001,-0.56363714,-0.394182123,-0.152885876,-0.388275331,-0.070347347,0.27133611,0.524349666,-0.82396501,-0.728023603,-0.947836104,-0.451268501,-0.626471249,-1.058154395,-0.39551597,-0.357825264,-0.076788321,0.237628461,-0.312568201,0.278672036,0.206266873,1.528073696,0.978624647,1.140248727,0.424218734,1.222118057,1.036183457,1.168313137,1.348520471,1.74966076,0.924005198,-6.99
542,1,-2.101163753,0.394109185,0.788419033,0.955871944,2.619509611,0.064625197,0.022225642,0.617247186,-0.041996906,0.530140962,-1.372654489,-2.537020293,1.699184789,-2.029764658,-2.088743661,0.256379495,0.552084604,1.290012763,0.443065427,2.765163249,1.247240362,0.521766032,0.971796042,1.043749987,1.747525294,-1.717257582,-1.145667717,1.228919761,2.205139636,1.75303616,1.692192042,-4.774526375,-4.489068775,-2.307930415,-2.159935315,-0.878617413,-1.07731342,-1.211060146,-0.577760757,-0.698489573,1.998776477,2.25134319,1.816280369,-0.987392488,0.16736854,-0.37138422,0.235613927,0.593327104,0.20350352,-0.107869573,-2.19
544,1,-2.97120793,-3.541042324,0.637484281,2.441995499,3.825612613,-2.407923463,-1.735793602,-2.700512575,-3.190352748,-1.107358109,-0.381620446,-0.636297001,2.458284878,-1.179692948,-0.248655495,-3.182616885,-3.524006463,-3.699273839,-4.108978475,3.56478055,0.576834019,0.88435498,0.701637641,0.930475662,0.384292938,-2.940573888,-1.432418852,3.233310918,3.371638156,3.511028456,2.985865988,-2.124350708,-2.981252483,-1.045917263,-1.421999139,2.587012113,2.133619318,1.795767336,2.858913356,2.022000743,-1.69268093,-4.002123207,-3.156854827,1.718599139,2.713904118,0.639496387,2.848742846,3.827176485,3.339705588,-0.579030409,-2.46
546,1,-1.584564473,-0.476860721,0.877977395,-0.940941208,0.624757915,-0.238338993,-0.185603702,0.296810429,-0.537441372,-0.049712627,-0.121680332,-1.132152305,1.51820827,-0.852097232,-0.044321738,-0.190277715,-0.053499505,0.274559029,-0.326172288,0.927508807,0.704308408,0.589048356,0.721550811,0.933881279,0.83928763,-2.363796897,-1.944592223,-0.631921417,-0.107250803,-0.563596377,-0.211307796,-3.708258433,-3.746985303,-1.736923132,-1.86991081,1.46122731,1.152465691,0.882883612,1.828955077,1.680812658,1.733717535,1.406770445,0.925166233,1.237656523,0.717604731,0.425948609,0.603749853,0.448516158,0.406892346,0.39794229,-9.11
547,1,-0.23031167,-0.56249574,-1.126416901,-0.126851971,0.456837772,-0.441148191,-0.238238873,-0.198357093,-0.746566321,-0.155187354,0.211160779,0.143400917,0.065392119,0.206144623,0.155842778,-0.801060039,-0.588227414,-0.082880476,-1.018427595,1.211151075,-1.161645792,-0.985458021,-1.109832031,-0.723747519,0.412477906,0.018065229,0.019970496,0.032835134,-0.136860583,-0.234094555,0.268766574,-1.369613383,-1.538187278,-0.685346152,-0.676838353,0.708609685,0.778026992,0.401666343,1.196033841,1.026166814,0.72015808,0.194525464,0.006145887,0.890978556,0.714074392,0.57750509,1.237673182,1.177882401,1.373911232,0.732389941,-2.07
549,1,-0.738473696,1.735655592,-0.346437863,-1.388304796,-0.567373383,-0.290874365,0.273917951,0.510560229,0.278108033,0.15103084,0.667675642,0.464475604,0.216782393,0.669779875,-0.557510966,1.080453919,1.604248331,1.197982214,1.110427609,0.60598856,0.091690619,0.122027196,0.839766022,1.112096629,1.514718742,-2.619015578,-1.747885295,-0.801907387,-1.14096456,-0.499255501,-0.909049978,-4.032127424,-4.145681066,-1.664079204,-1.591993393,1.043808007,1.382395228,1.257180827,1.675191578,1.020132074,-1.546521086,-2.00414378,-1.830394597,1.262692971,1.433217187,1.567584505,1.670134828,1.166853406,-0.21916752,0.91458483,-2.76
556,1,-2.833394566,-0.752805478,2.023234962,2.155363274,2.684320891,1.55568879,1.903527394,1.594338825,1.740012499,0.992713224,-2.912544803,-2.578083964,1.371499448,-2.476203836,-4.0332404,-0.585359348,-0.063663417,0.385930207,-0.16031675,2.742613464,1.814950677,1.663335818,1.824036731,1.56690294,2.289098639,-1.518432791,-0.597905625,2.814806625,2.767954496,2.263862738,2.549940973,-2.894793654,-3.723182339,-0.866762014,-1.004069897,-3.488465568,-3.690132056,-3.585397513,-3.415641688,-3.668046271,-1.895164417,-2.757817534,-2.272545126,-2.277134131,2.664394206,2.549700824,3.525874452,2.984883605,2.060650791,1.561466694,0.76
559,1,-1.290601164,0.389845699,0.026624728,1.871858013,2.041707475,-0.639125084,-0.014954658,-0.730172437,-0.479103989,0.305859695,-0.979378881,-0.848148383,0.079231066,-0.761387658,-2.212488126,-0.27536022,-0.068268372,0.242787851,-0.279028224,1.980568741,0.666010065,0.680898296,1.130026728,0.729409733,1.163548749,-0.42794508,0.571349942,2.473094303,2.293464443,2.74487649,1.811379865,-1.155340804,-1.723536604,-0.108183486,-0.137445137,-1.815976778,-1.419496554,-1.827126834,-1.666011606,-2.084354343,-1.973635536,-2.722351901,-2.088591979,-1.529196255,1.531740745,0.447624593,1.77512368,2.440233384,1.904600281,-0.044654471,-9.03
563,1,0.297348938,0.011580307,0.664913867,-2.125199585,-1.475744844,0.644451718,1.223044871,1.399472855,1.126112238,0.773095147,1.781443876,1.028478525,1.329160793,1.016274568,0.87450198,0.208721878,0.364723222,0.413563999,0.138376951,-1.540694644,0.640912277,0.728623595,0.867938461,0.814188213,-0.102272361,-2.182627083,-1.95850896,-2.067378264,-1.805488049,-2.194402965,-1.667800345,-2.060259457,-1.797170577,-0.738523739,-0.551388787,2.440006395,2.570167799,2.055665851,2.878927124,2.378791519,-0.483232331,-0.543682527,-0.870565233,1.223061668,-0.637061692,-0.441703805,-1.274438809,-1.708173028,-0.96460204,-0.702629508,-4.3
565,1,-0.958684553,0.493720382,1.248013739,-1.230288056,-1.164041281,-0.423643024,0.069332294,0.046299635,0.252438265,-0.384297371,0.895576313,1.404288454,0.504762409,1.056713172,-0.400550194,0.396234299,0.672053977,-0.133498913,0.089100313,0.027767913,1.319849887,1.684568837,1.923251847,2.131712519,0.554074978,-4.116824463,-3.022456445,-0.538632014,-1.083856936,-0.667476851,-1.009964307,-2.423571883,-2.714849208,-0.530335927,-0.616657265,1.234898392,1.351593954,1.3797161,1.706950706,1.159646354,-1.982079466,-3.461205278,-2.812126418,1.347790812,2.050751109,1.794663359,1.740221823,1.066700056,-0.529616622,0.601964579,-1.72
569,1,-0.639721507,-1.880641595,0.230743639,-0.932748146,-0.662832395,-1.616791455,-1.075722765,-1.476953672,-2.00776481,-0.606649439,1.243756601,1.001622875,1.305865515,0.5319596,1.780878443,-1.307870995,-1.805968206,-1.655979639,-2.272186499,-0.01480301,-0.040037432,0.146338124,-0.014601038,0.572244548,-0.666074361,-2.516436049,-2.014796026,-0.837685091,-0.619117389,-0.95852145,-0.673422494,-1.38650129,-1.143384749,-0.444350696,-0.637842,3.141224001,2.913457818,2.650153285,3.687689838,3.430106615,1.878597777,0.565635303,0.743790464,2.344130834,0.915012524,0.047996195,0.492746203,0.508048252,-0.124515008,-0.098079248,-2.71
584,1,-1.075743098,-0.839763419,1.568159119,-1.277125895,-0.452970889,-0.689088995,-0.101433613,-0.473138018,-0.371680754,-0.144957984,0.888689786,1.032706213,1.863980175,0.551980528,1.084555702,-0.322917911,-0.822150219,-1.13807633,-1.062541984,-0.442228076,1.449851763,1.934443162,1.952596106,1.682201915,-0.359173423,-3.687119993,-2.703340785,-1.049669897,-0.990359868,-1.115606881,-1.025113055,-1.735887574,-2.191736898,-0.411337985,-0.642382868,2.866234003,2.863570221,2.485901116,3.224884294,2.73955025,-1.403928616,-2.983639849,-2.452317761,1.795674825,1.35462102,0.39267288,0.179772414,0.039890942,0.476464727,-0.462968524,0.31
588,1,-0.635928554,1.584611196,0.3878635,-0.619620376,-0.711135872,0.808983731,1.484489002,1.170002543,1.289278554,0.945653068,0.011794545,-0.042463013,0.006529275,0.09820921,-1.393721225,1.119224291,1.500142338,1.600773874,1.4665276,-0.239291005,0.696925819,0.837089224,1.491224003,1.162893792,1.306745809,-1.698123901,-0.987032604,-0.168116398,-0.587996443,-0.222961372,-0.555915779,-2.238036281,-2.372140904,-0.293889446,-0.387220567,-0.815462806,-0.441237545,-0.51956578,-0.498937446,-0.920710643,-1.87310964,-2.11252221,-1.999311222,-0.539351818,0.98347035,1.116562785,1.066697882,0.46553045,-0.301982061,0.574562071,-1.9
597,1,-1.205632414,2.527010705,3.258894621,-0.912773376,-1.52628774,1.755857792,2.638975118,2.532706882,4.130732275,1.627857115,-0.333186388,1.317537216,-0.175423929,0.889268832,-4.154720513,2.326739386,2.724839067,2.022570943,2.478557652,-0.327477572,3.79193985,3.922880738,4.873691888,4.033387688,1.570793722,-4.6296385,-3.455569948,-0.23349209,-0.912121522,-0.624451943,-1.28432028,-2.610581914,-2.926147615,-0.233535349,0.186339636,-4.365379123,-3.985267209,-3.648151759,-4.140191293,-4.372368163,-2.127687915,-3.103192686,-1.704429952,-3.224617,2.541628719,3.041955547,1.939065701,1.032598428,-2.234002897,1.28481957,-1.51
602,1,-2.524602261,1.44343746,4.549974913,-0.301388395,0.45759251,1.900165122,1.375513251,2.027861076,2.578777988,0.84558251,-1.241332239,-1.589104162,2.38772836,-1.605267834,-2.267770004,1.911353302,2.015297991,1.688671824,2.097228879,-0.037001904,4.394508113,4.2307116,4.767783213,3.893450813,1.335007915,-5.048904063,-3.667908099,0.475855348,0.84128589,0.393249768,-0.281217623,-2.981574378,-3.222574405,0.017084836,-0.172008965,-0.481920771,-0.631813446,-0.652988335,-0.628416987,-0.9136233,-2.969486053,-3.559936185,-3.179841499,-1.533008211,0.322048059,-0.461944526,-1.285332475,-1.827134034,-1.53062353,-1.353447058,-2.24
606,1,-1.572284892,-0.468370454,3.052886838,-0.006222132,-0.475115106,0.014507321,0.047060157,0.047963382,-0.054862558,-0.283225505,0.297372204,0.047529069,2.651487365,-0.401548834,0.178026447,0.055434613,0.092738213,-0.438089774,-0.421289498,-0.442823987,2.621480128,2.608951831,2.629712829,2.727218179,0.364995777,-4.8436345,-3.513656428,0.740220645,1.105550187,0.567299429,-0.003588566,-1.574243282,-1.241689704,0.532233095,0.418572853,2.908606644,2.507923908,2.310607644,3.118294013,2.119926533,-2.637983665,-3.75965994,-3.518003379,0.933870292,-0.268501826,-1.374058188,-1.523291812,-1.660791107,-2.114121631,-2.103412822,0.69
608,1,-1.030422893,-2.434681109,-0.533125263,1.864760165,1.313640286,0.534096239,1.429359168,0.297790878,-0.325624977,0.866465407,-1.138009603,-1.506066358,1.24550058,-1.610505644,-1.372497025,-2.077748273,-1.830124993,-0.508651968,-2.035847079,1.555738095,-0.8607496,-1.169616235,-1.510434978,-0.997862232,1.00013599,0.916421582,0.769024193,1.944858503,2.210783754,1.680780007,2.279937059,-1.100309817,-0.971810761,-0.319315668,-0.225362479,-0.929331564,-1.155688212,-1.279830228,-0.314925186,-0.83006153,0.731740097,0.481310141,0.299282427,-0.506615754,0.877926545,0.736970105,1.879012153,1.708304375,1.158238749,0.793142929,-0.86
610,1,-2.74746622,-0.285591615,0.650094373,-0.146194632,1.876994334,-1.414218396,-0.755410422,-1.348142668,-1.257320281,-0.146745938,-0.56876188,-0.513018263,0.98880897,-0.613292536,-0.763566261,-0.354993989,-0.695499006,-1.273246204,-0.758626231,1.919546768,0.9549636,1.6292805,2.160195874,1.761257022,1.108487138,-3.618127858,-1.89992826,0.491486136,-0.033617678,0.785241499,0.216642883,-3.573163138,-4.978964613,-1.506274865,-2.015447355,1.451148901,1.504165963,1.291455832,1.788248262,1.139087569,-2.964860329,-4.94636719,-4.077922235,1.783874109,4.0388774,3.055638688,3.899846954,3.99125255,3.262020389,1.508152347,-1.93
611,1,-0.378416434,-0.357383242,-0.543537785,0.356849763,0.2760901,-0.709162293,0.406751707,0.039969834,-0.073684132,0.12814112,0.823371488,0.963172262,0.563354761,0.720847201,-0.976245793,-0.741093426,-0.241041016,-0.216268592,-1.017064279,1.611194933,-0.099428275,-0.227950085,-0.019710017,0.559021001,0.881794014,-1.739429264,-1.093448096,0.727696724,0.840128122,0.898025945,0.730806349,-2.820807235,-2.684793859,-1.36844369,-0.94993259,0.221488533,0.339980441,0.231555302,0.936064071,0.18677457,-0.186702244,-0.729330981,-0.504762784,0.126940929,0.929823467,0.808933559,1.540966766,1.725222609,-0.000183644,0.103854185,-0.75
622,1,-1.245762105,1.309316875,1.070437364,1.610309326,0.186371606,-0.001039338,0.294738292,-0.01366961,0.167736069,0.134702378,-1.164182719,-0.724416224,0.200145189,-0.816809294,-2.488891001,0.737400746,1.419200892,1.575340646,0.906085797,1.531310463,1.180307634,0.847975053,1.387090887,1.441491158,1.681153838,-2.115618211,-1.025797647,2.56342862,2.446374723,2.60388041,1.464473641,-1.548248161,-1.112023224,0.426907136,0.590695468,-1.839493833,-1.766588504,-1.589071607,-1.464691467,-2.035057695,-1.528388196,-1.840931673,-1.620859373,-1.819700458,0.690473713,-0.063501939,0.599813597,0.813000689,-1.742681616,-0.312738309,-2.97
629,1,-0.694835898,-0.564587043,0.241479053,0.135891471,0.493728892,-0.062392646,0.207968104,-0.060565267,-0.25919187,0.077530925,0.403311353,0.192506365,0.798394928,0.066264636,0.038963597,-0.672050103,-0.668654661,-0.606218483,-0.923428843,0.478473914,0.164447673,0.326348128,0.303744212,0.244792477,0.219435769,-0.988383491,-0.325340053,0.51362296,0.544745827,0.465207079,0.43407766,-0.497220955,-0.970700349,0.102783405,0.067469359,1.047167494,1.209100996,0.764178142,1.403983049,0.841042748,-1.932373849,-2.752344219,-2.417793496,0.511569004,0.545338374,-0.090768354,0.343796082,0.505180515,1.145892484,-0.351587094,-3.26
631,1,-2.278330449,0.081000282,1.720423801,2.40902979,2.060995471,0.937273676,2.198217725,1.335331938,1.827927899,1.920105324,-2.399482255,-1.8782302,1.009524022,-1.772927096,-4.901519675,0.009800639,0.365394488,1.063083094,0.342067756,2.678634119,2.260577553,1.970981387,2.441450404,2.027952552,2.258621044,-1.641794689,-0.840957116,2.816019616,3.319907061,2.973809629,2.492742509,-3.56388611,-3.682427099,-1.482872663,-1.088667106,-5.016292825,-5.125425225,-4.844725688,-4.8032004,-5.114459338,0.789502565,0.376637626,1.115820067,-4.034229863,2.132006111,1.876731345,2.418913443,2.501405088,-0.135114246,0.872654017,-1.99
651,1,-2.558241608,0.733344171,1.788405551,-0.492994156,-0.196045249,-0.134924849,0.800094181,0.464357553,0.647303024,1.000033763,-1.243591962,-0.964189333,1.228212039,-0.966227176,-2.752029259,1.08332363,1.147900588,1.164124035,0.862486894,1.896576364,2.168783379,1.995952153,2.870831489,3.022039473,2.19838994,-4.8976205,-3.619756529,0.228876813,0.496123052,0.298530983,-0.09308699,-5.678888963,-5.527592713,-2.37871388,-2.144991378,-1.621156548,-1.783403401,-0.995114717,-0.94810576,-1.308897919,1.737891977,0.582471841,1.183655929,-0.654262745,3.163185286,2.897860063,3.167611301,2.243670224,-1.848518474,1.736318409,-2.38
657,1,-2.961529913,-0.074128086,0.118046966,3.183888678,5.244388738,-1.015866635,-0.643585657,-1.066316925,-1.135699983,0.575298162,-2.349089785,-2.896676533,0.870091394,-2.405063629,-3.419576653,-0.795079652,-0.818661884,-0.190154574,-0.667635256,4.561823072,0.932106249,0.742667212,1.468738397,0.570530083,1.815056113,-0.094036227,0.99508334,3.61823365,4.37699295,4.4571104,3.565931681,-3.308658233,-4.33810657,-1.754860775,-1.774453863,-2.77543446,-2.634476058,-3.061741546,-2.792153066,-2.993995145,-0.644826955,-1.343983254,-0.819995914,-2.292658461,2.320210912,0.702580343,2.578477857,4.063398194,3.951344978,0.356446321,-10.01
658,1,-1.017891268,0.714980147,1.123892719,-1.00503325,-0.445525445,-0.51039723,-0.213234089,0.047007317,0.449922504,-0.327258396,0.758369933,1.475672391,-0.163011953,1.218659391,-0.728268858,0.405511963,0.563693217,-0.06837967,0.078803096,0.254923587,1.460780719,1.710932328,2.204738182,1.980873693,0.484084284,-3.025999716,-2.132463393,-0.506301655,-1.030035701,-0.797390139,-1.080863545,-1.737293962,-2.280563843,-0.504217654,-0.515778801,-0.17734366,0.091170315,-0.070448617,0.236993762,-0.036732563,-0.627950151,-1.89516982,-1.122960132,0.216372942,1.747992375,1.434668601,1.2901925,1.117760325,0.506708737,0.445808483,-2.88
670,1,-2.922941591,0.28245091,0.526036349,2.747741946,5.555717025,-0.297120487,-0.515074118,-0.025770507,-0.10398945,0.269733437,-2.499330328,-2.786079316,0.655165023,-2.200341426,-3.736938418,-0.521996913,-0.299379687,0.162650932,-0.275066402,4.814335488,1.243852841,1.045737331,1.642880166,0.67083039,2.017295628,-0.094356156,0.864715586,3.431242783,3.741958771,4.049601094,3.352653848,-3.581250803,-4.957056894,-1.921326004,-1.964869291,-3.282820876,-2.953853497,-3.579412156,-3.252886759,-3.283717111,-1.33926492,-1.893676921,-1.521411397,-2.410689849,2.267930897,1.048652453,2.670871017,3.975299888,4.650502613,0.532764862,-4.12
