"Preference Share","1 Item","2 Item","3 Item"
0.24383214889061,"X3","X16","X18"
0.24383214889061,"X3","X17","X18"
0.24383214889061,"X3","X18","X19"
0.24383214889061,"X3","X18","X21"
0.24383214889061,"X3","X18","X22"
0.24383214889061,"X3","X18","X24"
0.24383214889061,"X3","X18","X25"
0.24383214889061,"X3","X18","X26"
0.24383214889061,"X3","X18","X27"
0.24383214889061,"X3","X18","X28"
0.24383214889061,"X3","X18","X30"
0.24383214889061,"X3","X18","X31"
0.24383214889061,"X3","X18","X32"
0.24383214889061,"X3","X18","X33"
0.24383214889061,"X3","X18","X34"
0.24383214889061,"X3","X18","X35"
0.24383214889061,"X3","X18","X36"
0.24383214889061,"X3","X18","X37"
0.24383214889061,"X3","X18","X38"
0.24383214889061,"X3","X18","X40"
0.241036683244868,"X1","X13","X39"
0.241036683244868,"X2","X13","X39"
0.241036683244868,"X4","X13","X39"
0.241036683244868,"X6","X13","X39"
0.241036683244868,"X7","X13","X39"
0.241036683244868,"X8","X13","X39"
0.241036683244868,"X10","X13","X39"
0.241036683244868,"X11","X13","X39"
0.241036683244868,"X13","X14","X39"
0.241036683244868,"X13","X15","X39"
0.241036683244868,"X13","X16","X39"
0.241036683244868,"X13","X17","X39"
0.241036683244868,"X13","X19","X39"
0.241036683244868,"X13","X21","X39"
0.241036683244868,"X13","X22","X39"
0.241036683244868,"X13","X24","X39"
0.241036683244868,"X13","X25","X39"
0.241036683244868,"X13","X26","X39"
0.241036683244868,"X13","X27","X39"
0.241036683244868,"X13","X28","X39"
0.241036683244868,"X13","X30","X39"
0.241036683244868,"X13","X31","X39"
0.241036683244868,"X13","X32","X39"
0.241036683244868,"X13","X33","X39"
0.241036683244868,"X13","X34","X39"
0.241036683244868,"X13","X35","X39"
0.241036683244868,"X13","X36","X39"
0.241036683244868,"X13","X37","X39"
0.241036683244868,"X13","X38","X39"
0.241036683244868,"X13","X39","X40"
0.240271962070246,"X1","X3","X12"
0.240271962070246,"X2","X3","X12"
0.240271962070246,"X3","X4","X12"
0.240271962070246,"X3","X6","X12"
0.240271962070246,"X3","X7","X12"
0.240271962070246,"X3","X8","X12"
0.240271962070246,"X3","X10","X12"
0.240271962070246,"X3","X11","X12"
0.240271962070246,"X3","X12","X14"
0.240271962070246,"X3","X12","X15"
0.240271962070246,"X3","X12","X16"
0.240271962070246,"X3","X12","X17"
0.240271962070246,"X3","X12","X19"
0.240271962070246,"X3","X12","X21"
0.240271962070246,"X3","X12","X22"
0.240271962070246,"X3","X12","X24"
0.240271962070246,"X3","X12","X25"
0.240271962070246,"X3","X12","X26"
0.240271962070246,"X3","X12","X27"
0.240271962070246,"X3","X12","X28"
0.240271962070246,"X3","X12","X30"
0.240271962070246,"X3","X12","X31"
0.240271962070246,"X3","X12","X32"
0.240271962070246,"X3","X12","X33"
0.240271962070246,"X3","X12","X34"
0.240271962070246,"X3","X12","X35"
0.240271962070246,"X3","X12","X36"
0.240271962070246,"X3","X12","X37"
0.240271962070246,"X3","X12","X38"
0.240271962070246,"X3","X12","X40"
0.236518606894582,"X1","X9","X20"
0.236518606894582,"X2","X9","X20"
0.236518606894582,"X4","X9","X20"
0.236518606894582,"X6","X9","X20"
0.236518606894582,"X7","X9","X20"
0.236518606894582,"X8","X9","X20"
0.236518606894582,"X9","X10","X20"
0.236518606894582,"X9","X11","X20"
0.236518606894582,"X9","X14","X20"
0.236518606894582,"X9","X15","X20"
0.236518606894582,"X9","X16","X20"
0.236518606894582,"X9","X17","X20"
0.236518606894582,"X9","X19","X20"
0.236518606894582,"X9","X20","X21"
0.236518606894582,"X9","X20","X22"
0.236518606894582,"X9","X20","X24"
0.236518606894582,"X9","X20","X25"
0.236518606894582,"X9","X20","X26"
0.236518606894582,"X9","X20","X27"
0.236518606894582,"X9","X20","X28"
0.236518606894582,"X9","X20","X30"
0.236518606894582,"X9","X20","X31"
0.236518606894582,"X9","X20","X32"
0.236518606894582,"X9","X20","X33"
0.236518606894582,"X9","X20","X34"
0.236518606894582,"X9","X20","X35"
0.236518606894582,"X9","X20","X36"
0.236518606894582,"X9","X20","X37"
0.236518606894582,"X9","X20","X38"
0.236518606894582,"X9","X20","X40"
0.233134137077145,"X1","X2","X23"
0.233134137077145,"X1","X4","X23"
0.233134137077145,"X1","X6","X23"
0.233134137077145,"X1","X7","X23"
0.233134137077145,"X1","X8","X23"
0.233134137077145,"X1","X10","X23"
0.233134137077145,"X1","X11","X23"
0.233134137077145,"X1","X14","X23"
0.233134137077145,"X1","X15","X23"
0.233134137077145,"X1","X16","X23"
0.233134137077145,"X1","X17","X23"
0.233134137077145,"X1","X19","X23"
0.233134137077145,"X1","X21","X23"
0.233134137077145,"X1","X22","X23"
0.233134137077145,"X1","X23","X24"
0.233134137077145,"X1","X23","X25"
0.233134137077145,"X1","X23","X26"
0.233134137077145,"X1","X23","X27"
0.233134137077145,"X1","X23","X28"
0.233134137077145,"X1","X23","X30"
0.233134137077145,"X1","X23","X31"
0.233134137077145,"X1","X23","X32"
0.233134137077145,"X1","X23","X33"
0.233134137077145,"X1","X23","X34"
0.233134137077145,"X1","X23","X35"
0.233134137077145,"X1","X23","X36"
0.233134137077145,"X1","X23","X37"
0.233134137077145,"X1","X23","X38"
0.233134137077145,"X1","X23","X40"
0.233134137077145,"X2","X4","X23"
0.233134137077145,"X2","X6","X23"
0.233134137077145,"X2","X7","X23"
0.233134137077145,"X2","X8","X23"
0.233134137077145,"X2","X10","X23"
0.233134137077145,"X2","X11","X23"
0.233134137077145,"X2","X14","X23"
0.233134137077145,"X2","X15","X23"
0.233134137077145,"X2","X16","X23"
0.233134137077145,"X2","X17","X23"
0.233134137077145,"X2","X19","X23"
0.233134137077145,"X2","X21","X23"
0.233134137077145,"X2","X22","X23"
0.233134137077145,"X2","X23","X24"
0.233134137077145,"X2","X23","X25"
0.233134137077145,"X2","X23","X26"
0.233134137077145,"X2","X23","X27"
0.233134137077145,"X2","X23","X28"
0.233134137077145,"X2","X23","X30"
0.233134137077145,"X2","X23","X31"
0.233134137077145,"X2","X23","X32"
0.233134137077145,"X2","X23","X33"
0.233134137077145,"X2","X23","X34"
0.233134137077145,"X2","X23","X35"
0.233134137077145,"X2","X23","X36"
0.233134137077145,"X2","X23","X37"
0.233134137077145,"X2","X23","X38"
0.233134137077145,"X2","X23","X40"
0.233134137077145,"X4","X6","X23"
0.233134137077145,"X4","X7","X23"
0.233134137077145,"X4","X8","X23"
0.233134137077145,"X4","X10","X23"
0.233134137077145,"X4","X11","X23"
0.233134137077145,"X4","X14","X23"
0.233134137077145,"X4","X15","X23"
0.233134137077145,"X4","X16","X23"
0.233134137077145,"X4","X17","X23"
0.233134137077145,"X4","X19","X23"
0.233134137077145,"X4","X21","X23"
0.233134137077145,"X4","X22","X23"
0.233134137077145,"X4","X23","X24"
0.233134137077145,"X4","X23","X25"
0.233134137077145,"X4","X23","X26"
0.233134137077145,"X4","X23","X27"
0.233134137077145,"X4","X23","X28"
0.233134137077145,"X4","X23","X30"
0.233134137077145,"X4","X23","X31"
0.233134137077145,"X4","X23","X32"
0.233134137077145,"X4","X23","X33"
0.233134137077145,"X4","X23","X34"
0.233134137077145,"X4","X23","X35"
0.233134137077145,"X4","X23","X36"
0.233134137077145,"X4","X23","X37"
0.233134137077145,"X4","X23","X38"
0.233134137077145,"X4","X23","X40"
0.233134137077145,"X6","X7","X23"
0.233134137077145,"X6","X8","X23"
0.233134137077145,"X6","X10","X23"
0.233134137077145,"X6","X11","X23"
0.233134137077145,"X6","X14","X23"
0.233134137077145,"X6","X15","X23"
0.233134137077145,"X6","X16","X23"
0.233134137077145,"X6","X17","X23"
0.233134137077145,"X6","X19","X23"
0.233134137077145,"X6","X21","X23"
0.233134137077145,"X6","X22","X23"
0.233134137077145,"X6","X23","X24"
0.233134137077145,"X6","X23","X25"
0.233134137077145,"X6","X23","X26"
0.233134137077145,"X6","X23","X27"
0.233134137077145,"X6","X23","X28"
0.233134137077145,"X6","X23","X30"
0.233134137077145,"X6","X23","X31"
0.233134137077145,"X6","X23","X32"
0.233134137077145,"X6","X23","X33"
0.233134137077145,"X6","X23","X34"
0.233134137077145,"X6","X23","X35"
0.233134137077145,"X6","X23","X36"
0.233134137077145,"X6","X23","X37"
0.233134137077145,"X6","X23","X38"
0.233134137077145,"X6","X23","X40"
0.233134137077145,"X7","X8","X23"
0.233134137077145,"X7","X10","X23"
0.233134137077145,"X7","X11","X23"
0.233134137077145,"X7","X14","X23"
0.233134137077145,"X7","X15","X23"
0.233134137077145,"X7","X16","X23"
0.233134137077145,"X7","X17","X23"
0.233134137077145,"X7","X19","X23"
0.233134137077145,"X7","X21","X23"
0.233134137077145,"X7","X22","X23"
0.233134137077145,"X7","X23","X24"
0.233134137077145,"X7","X23","X25"
0.233134137077145,"X7","X23","X26"
0.233134137077145,"X7","X23","X27"
0.233134137077145,"X7","X23","X28"
0.233134137077145,"X7","X23","X30"
0.233134137077145,"X7","X23","X31"
0.233134137077145,"X7","X23","X32"
0.233134137077145,"X7","X23","X33"
0.233134137077145,"X7","X23","X34"
0.233134137077145,"X7","X23","X35"
0.233134137077145,"X7","X23","X36"
0.233134137077145,"X7","X23","X37"
0.233134137077145,"X7","X23","X38"
0.233134137077145,"X7","X23","X40"
0.233134137077145,"X8","X10","X23"
0.233134137077145,"X8","X11","X23"
0.233134137077145,"X8","X14","X23"
0.233134137077145,"X8","X15","X23"
0.233134137077145,"X8","X16","X23"
0.233134137077145,"X8","X17","X23"
0.233134137077145,"X8","X19","X23"
0.233134137077145,"X8","X21","X23"
0.233134137077145,"X8","X22","X23"
0.233134137077145,"X8","X23","X24"
0.233134137077145,"X8","X23","X25"
0.233134137077145,"X8","X23","X26"
0.233134137077145,"X8","X23","X27"
0.233134137077145,"X8","X23","X28"
0.233134137077145,"X8","X23","X30"
0.233134137077145,"X8","X23","X31"
0.233134137077145,"X8","X23","X32"
0.233134137077145,"X8","X23","X33"
0.233134137077145,"X8","X23","X34"
0.233134137077145,"X8","X23","X35"
0.233134137077145,"X8","X23","X36"
0.233134137077145,"X8","X23","X37"
0.233134137077145,"X8","X23","X38"
0.233134137077145,"X8","X23","X40"
0.233134137077145,"X10","X11","X23"
0.233134137077145,"X10","X14","X23"
0.233134137077145,"X10","X15","X23"
0.233134137077145,"X10","X16","X23"
0.233134137077145,"X10","X17","X23"
0.233134137077145,"X10","X19","X23"
0.233134137077145,"X10","X21","X23"
0.233134137077145,"X10","X22","X23"
0.233134137077145,"X10","X23","X24"
0.233134137077145,"X10","X23","X25"
0.233134137077145,"X10","X23","X26"
0.233134137077145,"X10","X23","X27"
0.233134137077145,"X10","X23","X28"
0.233134137077145,"X10","X23","X30"
0.233134137077145,"X10","X23","X31"
0.233134137077145,"X10","X23","X32"
0.233134137077145,"X10","X23","X33"
0.233134137077145,"X10","X23","X34"
0.233134137077145,"X10","X23","X35"
0.233134137077145,"X10","X23","X36"
0.233134137077145,"X10","X23","X37"
0.233134137077145,"X10","X23","X38"
0.233134137077145,"X10","X23","X40"
0.233134137077145,"X11","X14","X23"
0.233134137077145,"X11","X15","X23"
0.233134137077145,"X11","X16","X23"
0.233134137077145,"X11","X17","X23"
0.233134137077145,"X11","X19","X23"
0.233134137077145,"X11","X21","X23"
0.233134137077145,"X11","X22","X23"
0.233134137077145,"X11","X23","X24"
0.233134137077145,"X11","X23","X25"
0.233134137077145,"X11","X23","X26"
0.233134137077145,"X11","X23","X27"
0.233134137077145,"X11","X23","X28"
0.233134137077145,"X11","X23","X30"
0.233134137077145,"X11","X23","X31"
0.233134137077145,"X11","X23","X32"
0.233134137077145,"X11","X23","X33"
0.233134137077145,"X11","X23","X34"
0.233134137077145,"X11","X23","X35"
0.233134137077145,"X11","X23","X36"
0.233134137077145,"X11","X23","X37"
0.233134137077145,"X11","X23","X38"
0.233134137077145,"X11","X23","X40"
0.233134137077145,"X14","X15","X23"
0.233134137077145,"X14","X16","X23"
0.233134137077145,"X14","X17","X23"
0.233134137077145,"X14","X19","X23"
0.233134137077145,"X14","X21","X23"
0.233134137077145,"X14","X22","X23"
0.233134137077145,"X14","X23","X24"
0.233134137077145,"X14","X23","X25"
0.233134137077145,"X14","X23","X26"
0.233134137077145,"X14","X23","X27"
0.233134137077145,"X14","X23","X28"
0.233134137077145,"X14","X23","X30"
0.233134137077145,"X14","X23","X31"
0.233134137077145,"X14","X23","X32"
0.233134137077145,"X14","X23","X33"
0.233134137077145,"X14","X23","X34"
0.233134137077145,"X14","X23","X35"
0.233134137077145,"X14","X23","X36"
0.233134137077145,"X14","X23","X37"
0.233134137077145,"X14","X23","X38"
0.233134137077145,"X14","X23","X40"
0.233134137077145,"X15","X16","X23"
0.233134137077145,"X15","X17","X23"
0.233134137077145,"X15","X19","X23"
0.233134137077145,"X15","X21","X23"
0.233134137077145,"X15","X22","X23"
0.233134137077145,"X15","X23","X24"
0.233134137077145,"X15","X23","X25"
0.233134137077145,"X15","X23","X26"
0.233134137077145,"X15","X23","X27"
0.233134137077145,"X15","X23","X28"
0.233134137077145,"X15","X23","X30"
0.233134137077145,"X15","X23","X31"
0.233134137077145,"X15","X23","X32"
0.233134137077145,"X15","X23","X33"
0.233134137077145,"X15","X23","X34"
0.233134137077145,"X15","X23","X35"
0.233134137077145,"X15","X23","X36"
0.233134137077145,"X15","X23","X37"
0.233134137077145,"X15","X23","X38"
0.233134137077145,"X15","X23","X40"
0.233134137077145,"X16","X17","X23"
0.233134137077145,"X16","X19","X23"
0.233134137077145,"X16","X21","X23"
0.233134137077145,"X16","X22","X23"
0.233134137077145,"X16","X23","X24"
0.233134137077145,"X16","X23","X25"
0.233134137077145,"X16","X23","X26"
0.233134137077145,"X16","X23","X27"
0.233134137077145,"X16","X23","X28"
0.233134137077145,"X16","X23","X30"
0.233134137077145,"X16","X23","X31"
0.233134137077145,"X16","X23","X32"
0.233134137077145,"X16","X23","X33"
0.233134137077145,"X16","X23","X34"
0.233134137077145,"X16","X23","X35"
0.233134137077145,"X16","X23","X36"
0.233134137077145,"X16","X23","X37"
0.233134137077145,"X16","X23","X38"
0.233134137077145,"X16","X23","X40"
0.233134137077145,"X17","X19","X23"
0.233134137077145,"X17","X21","X23"
0.233134137077145,"X17","X22","X23"
0.233134137077145,"X17","X23","X24"
0.233134137077145,"X17","X23","X25"
0.233134137077145,"X17","X23","X26"
0.233134137077145,"X17","X23","X27"
0.233134137077145,"X17","X23","X28"
0.233134137077145,"X17","X23","X30"
0.233134137077145,"X17","X23","X31"
0.233134137077145,"X17","X23","X32"
0.233134137077145,"X17","X23","X33"
0.233134137077145,"X17","X23","X34"
0.233134137077145,"X17","X23","X35"
0.233134137077145,"X17","X23","X36"
0.233134137077145,"X17","X23","X37"
0.233134137077145,"X17","X23","X38"
0.233134137077145,"X17","X23","X40"
0.233134137077145,"X19","X21","X23"
0.233134137077145,"X19","X22","X23"
0.233134137077145,"X19","X23","X24"
0.233134137077145,"X19","X23","X25"
0.233134137077145,"X19","X23","X26"
0.233134137077145,"X19","X23","X27"
0.233134137077145,"X19","X23","X28"
0.233134137077145,"X19","X23","X30"
0.233134137077145,"X19","X23","X31"
0.233134137077145,"X19","X23","X32"
0.233134137077145,"X19","X23","X33"
0.233134137077145,"X19","X23","X34"
0.233134137077145,"X19","X23","X35"
0.233134137077145,"X19","X23","X36"
0.233134137077145,"X19","X23","X37"
0.233134137077145,"X19","X23","X38"
0.233134137077145,"X19","X23","X40"
0.233134137077145,"X21","X22","X23"
0.233134137077145,"X21","X23","X24"
0.233134137077145,"X21","X23","X25"
0.233134137077145,"X21","X23","X26"
0.233134137077145,"X21","X23","X27"
0.233134137077145,"X21","X23","X28"
0.233134137077145,"X21","X23","X30"
0.233134137077145,"X21","X23","X31"
0.233134137077145,"X21","X23","X32"
0.233134137077145,"X21","X23","X33"
0.233134137077145,"X21","X23","X34"
0.233134137077145,"X21","X23","X35"
0.233134137077145,"X21","X23","X36"
0.233134137077145,"X21","X23","X37"
0.233134137077145,"X21","X23","X38"
0.233134137077145,"X21","X23","X40"
0.233134137077145,"X22","X23","X24"
0.233134137077145,"X22","X23","X25"
0.233134137077145,"X22","X23","X26"
0.233134137077145,"X22","X23","X27"
0.233134137077145,"X22","X23","X28"
0.233134137077145,"X22","X23","X30"
0.233134137077145,"X22","X23","X31"
0.233134137077145,"X22","X23","X32"
0.233134137077145,"X22","X23","X33"
0.233134137077145,"X22","X23","X34"
0.233134137077145,"X22","X23","X35"
0.233134137077145,"X22","X23","X36"
0.233134137077145,"X22","X23","X37"
0.233134137077145,"X22","X23","X38"
0.233134137077145,"X22","X23","X40"
0.233134137077145,"X23","X24","X25"
0.233134137077145,"X23","X24","X26"
0.233134137077145,"X23","X24","X27"
0.233134137077145,"X23","X24","X28"
0.233134137077145,"X23","X24","X30"
0.233134137077145,"X23","X24","X31"
0.233134137077145,"X23","X24","X32"
0.233134137077145,"X23","X24","X33"
0.233134137077145,"X23","X24","X34"
0.233134137077145,"X23","X24","X35"
0.233134137077145,"X23","X24","X36"
0.233134137077145,"X23","X24","X37"
0.233134137077145,"X23","X24","X38"
0.233134137077145,"X23","X24","X40"
0.233134137077145,"X23","X25","X26"
0.233134137077145,"X23","X25","X27"
0.233134137077145,"X23","X25","X28"
0.233134137077145,"X23","X25","X30"
0.233134137077145,"X23","X25","X31"
0.233134137077145,"X23","X25","X32"
0.233134137077145,"X23","X25","X33"
0.233134137077145,"X23","X25","X34"
0.233134137077145,"X23","X25","X35"
0.233134137077145,"X23","X25","X36"
0.233134137077145,"X23","X25","X37"
0.233134137077145,"X23","X25","X38"
0.233134137077145,"X23","X25","X40"
0.233134137077145,"X23","X26","X27"
0.233134137077145,"X23","X26","X28"
0.233134137077145,"X23","X26","X30"
0.233134137077145,"X23","X26","X31"
0.233134137077145,"X23","X26","X32"
0.233134137077145,"X23","X26","X33"
0.233134137077145,"X23","X26","X34"
0.233134137077145,"X23","X26","X35"
0.233134137077145,"X23","X26","X36"
0.233134137077145,"X23","X26","X37"
0.233134137077145,"X23","X26","X38"
0.233134137077145,"X23","X26","X40"
0.233134137077145,"X23","X27","X28"
0.233134137077145,"X23","X27","X30"
0.233134137077145,"X23","X27","X31"
0.233134137077145,"X23","X27","X32"
0.233134137077145,"X23","X27","X33"
0.233134137077145,"X23","X27","X34"
0.233134137077145,"X23","X27","X35"
0.233134137077145,"X23","X27","X36"
0.233134137077145,"X23","X27","X37"
0.233134137077145,"X23","X27","X38"
0.233134137077145,"X23","X27","X40"
0.233134137077145,"X23","X28","X30"
0.233134137077145,"X23","X28","X31"
0.233134137077145,"X23","X28","X32"
0.233134137077145,"X23","X28","X33"
0.233134137077145,"X23","X28","X34"
0.233134137077145,"X23","X28","X35"
0.233134137077145,"X23","X28","X36"
0.233134137077145,"X23","X28","X37"
0.233134137077145,"X23","X28","X38"
0.233134137077145,"X23","X28","X40"
0.233134137077145,"X23","X30","X31"
0.233134137077145,"X23","X30","X32"
0.233134137077145,"X23","X30","X33"
0.233134137077145,"X23","X30","X34"
0.233134137077145,"X23","X30","X35"
0.233134137077145,"X23","X30","X36"
0.233134137077145,"X23","X30","X37"
0.233134137077145,"X23","X30","X38"
0.233134137077145,"X23","X30","X40"
0.233134137077145,"X23","X31","X32"
0.233134137077145,"X23","X31","X33"
0.233134137077145,"X23","X31","X34"
0.233134137077145,"X23","X31","X35"
0.233134137077145,"X23","X31","X36"
0.233134137077145,"X23","X31","X37"
0.233134137077145,"X23","X31","X38"
0.233134137077145,"X23","X31","X40"
0.233134137077145,"X23","X32","X33"
0.233134137077145,"X23","X32","X34"
0.233134137077145,"X23","X32","X35"
0.233134137077145,"X23","X32","X36"
0.233134137077145,"X23","X32","X37"
0.233134137077145,"X23","X32","X38"
0.233134137077145,"X23","X32","X40"
0.233134137077145,"X23","X33","X34"
0.233134137077145,"X23","X33","X35"
0.233134137077145,"X23","X33","X36"
0.233134137077145,"X23","X33","X37"
0.233134137077145,"X23","X33","X38"
0.233134137077145,"X23","X33","X40"
0.233134137077145,"X23","X34","X35"
0.233134137077145,"X23","X34","X36"
0.233134137077145,"X23","X34","X37"
0.233134137077145,"X23","X34","X38"
0.233134137077145,"X23","X34","X40"
0.233134137077145,"X23","X35","X36"
0.233134137077145,"X23","X35","X37"
0.233134137077145,"X23","X35","X38"
0.233134137077145,"X23","X35","X40"
0.233134137077145,"X23","X36","X37"
0.233134137077145,"X23","X36","X38"
0.233134137077145,"X23","X36","X40"
0.233134137077145,"X23","X37","X38"
0.233134137077145,"X23","X37","X40"
0.233134137077145,"X23","X38","X40"
0.23154715101288,"X1","X5","X9"
0.23154715101288,"X2","X5","X9"
0.23154715101288,"X4","X5","X9"
