id,weight,SKU1,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8,SKU9,SKU10,SKU11,SKU12,SKU13,SKU14,SKU15,SKU16,SKU17,SKU18,SKU19,SKU20,SKU21,SKU22,SKU23,SKU24,SKU25,SKU26,none
2379,0.326734899,-1.128763583,0.033367236,-0.206934475,-1.066394634,0.208900441,-0.618093964,0.654109651,-0.888551149,-0.736248253,-1.061429304,-1.298082943,-0.888822266,0.164510645,-0.37288597,-0.662173422,0.362675908,0.2707339,0.979569574,-0.104651355,-1.926291516,-1.912516986,-1.275604085,-2.232977109,-1.158966203,-1.199198843,-2.685656219,-1.929839107
2387,0.298305767,-4.89125297,-5.862865316,-6.0479282,-5.929527922,-6.088873444,-3.992497107,-4.812047875,-0.235484181,-2.272020682,-3.298288235,-0.594318972,-2.29542223,-1.144920275,-2.841778848,-4.942668842,-5.677501603,-3.858516121,0.653286617,-6.478437914,-0.93861872,2.512816814,0.20785064,-4.296826788,-4.986937477,-5.242149749,-4.633960431,-3.488604783
2389,2.312126595,-1.787064215,-1.822509482,-2.774854054,-2.518158392,-1.946386594,0.073082689,0.078091288,-4.251907543,-5.646474016,-7.158404978,-5.314542605,-5.914519612,-2.981354709,-3.916136938,-2.142795073,-2.184534736,-3.451274471,-1.723415504,-3.007315696,-1.290927469,-2.29771433,1.22713793,-0.603938151,0.256275629,-0.714295374,-0.788010506,-2.34248163
2407,0.298305767,-2.612123993,-2.067313982,-1.743644789,-2.708416042,-1.723537051,-3.427434971,-2.582397488,-0.204149433,0.219461324,0.002704325,-0.118931267,0.144627422,-0.158087883,-0.331192995,-2.222026027,-1.552975045,-1.713662775,-0.344613229,-1.504561913,-2.921762789,-0.843394373,-2.097583838,-4.231091153,-3.655396902,-3.530140188,-5.053334142,-0.105884974
2409,0.298305767,-1.0089906,-0.327355995,-0.517010787,-1.234362777,-0.35851267,-0.201726996,0.772733755,-0.845364995,-1.190755558,-1.629263789,-1.582237609,-1.368208308,0.105455676,-0.517004745,-0.906645073,-0.130878412,0.135609666,1.155568375,-0.577376144,-1.629829598,-1.651770508,-0.948255006,-1.835245505,-0.81521703,-0.911211953,-2.182080935,-2.284737772
2416,2.230253741,-0.057959657,-0.301858463,-2.384678421,-0.093865113,-0.410363042,2.790584098,2.606015182,-4.342706334,-6.203354602,-8.121704535,-5.593082522,-6.45950057,-2.974633315,-4.668815526,0.096479414,-0.480495266,-1.486912936,-1.175344788,-2.046386277,-1.135955256,-4.998593059,-0.685651638,-0.120040414,1.184060083,-1.163092257,-0.964807576,-2.049259373
2443,0.298305767,-2.126579307,-2.244444415,-2.408877108,-2.690676914,-2.419799171,-2.290060492,-1.693117536,1.108678182,0.24800412,-0.155173193,0.430074312,-0.055882151,0.941254017,0.152785046,-2.422525661,-2.218184328,-0.981682301,1.10788433,-2.813633552,-1.869513743,0.895209921,-0.908375227,-3.064945049,-2.771740831,-2.788840472,-3.838827033,-2.403416234
2456,0.508616285,-0.151809723,1.052788032,0.173882492,-0.159967173,0.784572599,0.244532251,1.176455438,-1.473582357,-2.003299649,-2.871855793,-2.639394941,-2.427303571,-1.00727054,-2.093827002,-0.068838359,0.933079874,-0.177927354,1.182367922,0.047963797,-0.186475174,-2.464181352,-0.194278231,-3.185048646,-2.095169627,-2.536202748,-3.678733842,-2.293692216
2460,0.298305767,-2.151913688,-1.772719793,-1.546828312,-2.52195691,-1.726139953,-3.005549442,-2.329810828,1.086065508,1.108492916,0.71642829,0.913187266,0.730113253,0.553748773,0.12179223,-2.112274983,-1.628649223,-1.104968443,1.126331719,-1.766343186,-1.295967202,1.012907812,-0.665665301,-3.914236768,-3.640520708,-3.169896596,-4.832201528,-2.097162876
2466,0.862422895,-1.950866185,-0.867012333,-0.297931028,-2.333164804,-0.558123614,-2.504574533,-2.108053915,-2.031915834,-1.510539155,-1.98930725,-2.136409883,-1.780473756,-1.731765264,-1.481693459,-1.97406702,-1.13262834,-3.008355937,-0.882927008,-0.617829622,-0.9590141,-0.028380375,0.951667226,-2.492829771,-2.060126206,-1.242773773,-2.281250877,-2.181652742
2478,0.298305767,-3.301709986,-2.599068783,-1.701790375,-3.103062286,-1.812941556,-5.459257741,-4.746598174,0.913328355,2.540905545,2.155207782,2.006163164,2.116941679,-0.351497112,-0.244944411,-2.354849404,-1.750749392,-2.105568498,-0.091487946,-1.330129706,-2.833731873,0.142391233,-2.722831867,-6.252235762,-6.270897529,-5.672491628,-7.931540153,0.158080449
2490,2.983057672,-3.540658209,-2.393755578,-1.951377638,-4.014435887,-2.204482854,-2.651567374,-1.202417556,-2.722845912,-1.826380602,-2.313591002,-2.458450829,-1.988107822,-0.645868017,-0.094964356,-3.047295703,-2.095154848,-2.027059403,-0.857732311,-2.02810738,-4.043257618,-1.267727593,-0.955123914,-0.584462675,0.008646537,1.281799447,0.062105074,-2.055917196
2494,1.847715257,-2.545944016,-2.626376142,-3.222048683,-3.243611459,-2.723415648,-1.467872774,-1.477659714,-2.517925763,-3.458452299,-4.388130808,-3.082439744,-3.595201881,-1.514007054,-2.232318668,-2.980721304,-2.897486448,-2.954280894,-1.034938029,-3.520803285,-1.988119804,-0.797111378,0.032856338,-0.669637604,-0.622868764,-0.825397381,-0.121910469,-3.086887889
2496,1.284307158,-3.299631879,-2.267122327,-1.734205722,-3.79736018,-2.222199486,-2.981030035,-1.475073246,-0.909068532,-0.128566998,-0.252385798,-0.918636568,-0.336124421,0.994648257,1.383259097,-3.034236367,-1.993761025,-1.325046131,0.070559226,-1.9774876,-4.132137283,0.042912594,-1.120533829,-1.541470429,-0.804291619,0.33103219,-1.592756539,-1.762117853
2509,0.884019857,-1.27143439,-1.260709133,-2.226321601,-1.725773535,-1.642418589,0.208575037,0.750779791,-0.90020691,-2.021691608,-2.876637326,-2.102582324,-2.347992367,0.597361174,-0.417963653,-1.69622412,-1.422062014,-0.381239375,0.719049346,-2.716111717,-2.693667957,-1.67457907,-1.343783933,-1.063238477,-0.345116627,-1.213714715,-1.468491717,-2.570251503
2514,2.983057672,0.137531187,0.177936653,-1.595301777,0.381539809,0.187962781,2.161647322,2.607187732,-2.853703084,-4.182226262,-5.627764801,-3.834097078,-4.421369217,-1.622837248,-3.172140494,0.536322888,0.145072833,-0.22848513,-0.245122053,-1.318188314,-1.297427974,-4.450384868,-1.444265652,-0.494341459,0.605638652,-1.302724848,-1.488907279,-1.967572522
2521,1.125534029,1.098913999,2.32194317,1.433980451,1.430037051,2.127604652,-0.818916485,-0.266721981,-2.332781113,-1.923944447,-2.956653725,-3.361828989,-2.865425115,-2.440084758,-2.891023989,0.265610468,1.249864536,-2.581044476,-1.117135979,0.881617019,-0.633565207,-3.366365556,-0.595485681,-4.351375903,-3.540355478,-4.227742096,-5.181040098,-0.367297774
2530,0.298305767,-1.13191142,0.186574178,-0.23980295,-1.564243586,0.369736451,-1.155581522,-0.892478524,-3.864873125,-3.909998359,-5.245272958,-4.890534107,-4.461045269,-3.38601145,-3.647702827,-1.568993104,-0.427395385,-3.848915627,-1.381928129,-0.712536916,-0.041107085,-1.669449509,2.226401051,-3.047238253,-2.204969869,-2.137775596,-3.023678904,-2.135590457
2533,0.298305767,-3.859677335,-3.741847904,-2.938418175,-4.406993612,-3.288315023,-4.601185256,-4.593846799,0.39104486,0.568512136,0.194682693,1.213700319,0.723908873,-0.468677433,-0.660457069,-3.448412361,-3.256957507,-2.700447758,0.159404254,-2.881965228,-1.185541446,2.280889544,-0.044160042,-4.075614758,-4.294962172,-3.481066056,-4.884287296,-2.118647432
2536,0.298305767,-5.019236711,-4.873433139,-4.390678183,-6.004464918,-4.891055694,-4.700095752,-4.914596685,-1.492948191,-1.824456566,-2.476014753,-1.655311529,-2.008225958,-1.358464554,-1.806846203,-5.073157123,-4.763399579,-4.442774005,-0.804066037,-4.864287061,-2.294313427,1.837981942,0.442920232,-4.030370461,-4.175261786,-3.678429807,-4.023621602,-1.965258331
2537,0.298305767,-2.376895682,-0.164411892,1.198893372,-2.021319107,0.558017176,-3.801553567,-2.109844551,-1.258372227,0.892864064,0.96460935,-0.685322844,0.51823433,-1.108328017,-0.554228876,-1.101363669,0.609257205,-1.736220601,0.245012767,1.627789529,-2.103246202,-1.32295578,-1.080540512,-5.27726078,-4.324277003,-3.070285894,-5.781799198,-0.196030761
2556,0.851593129,0.94453435,1.863469231,0.318988845,1.392185726,1.75815618,1.917221674,2.600170196,-2.932808553,-3.573226043,-4.896167521,-4.168065279,-4.112973354,-1.948398573,-3.17010449,0.978908868,1.465414369,-0.470121549,-0.06718788,0.256495218,-0.575658258,-4.544155779,-0.816385247,-1.904844185,-0.64178493,-2.05633097,-2.887935958,-1.776831128
2563,0.298305767,-2.12952986,-3.592751129,-5.489948625,-3.384260333,-4.189701626,-0.260819073,-2.392031446,-5.589932641,-9.099970704,-11.66368398,-7.703059352,-9.820388559,-6.284324093,-8.464350124,-3.561013233,-4.861071797,-7.349740112,-3.476641734,-6.095289443,0.569673976,-2.17881869,2.504383852,-3.102927521,-3.030294082,-5.751788156,-3.258047323,-2.169941146
2571,1.338209978,0.194771572,2.148147506,1.036455323,0.634888378,1.80300474,0.293676973,1.706002918,-3.094608738,-2.751040464,-3.736108847,-4.180168595,-3.445043069,-2.035072035,-2.775799593,0.434098851,1.874537857,-0.994763648,-0.243822448,1.035577809,-1.370296328,-4.662818894,-1.170003457,-3.569202547,-2.089525543,-2.808663215,-4.341111683,-0.478946089
2572,0.791395716,1.370451893,2.040124248,-0.472739055,1.498527885,1.475607839,2.547786996,3.021183123,-3.7179843,-5.084984801,-7.112880274,-5.587575652,-5.915582636,-2.526677149,-4.138436692,0.626965816,0.801154455,-1.419114948,-0.56347716,-0.903844857,-0.500789794,-5.020173872,-0.348005314,-1.706889833,-0.388404876,-2.218375541,-2.56670543,-2.07141899
2577,0.469364969,0.475403861,2.492575988,2.026477835,0.855054839,2.426429065,-0.662512477,0.524434554,-1.542519615,-0.855964185,-1.508831539,-2.435544344,-1.566274702,-1.398014966,-1.824140813,0.503649171,2.106771146,-0.920251426,0.710145153,1.75661261,-0.355930034,-2.73303226,-0.372699649,-4.334361574,-3.27725481,-3.274322993,-5.028716739,-1.520770844
2580,0.298305767,-0.633244747,-0.275393101,-1.103132554,-0.822868894,-0.545140448,-0.440316222,0.390482706,0.250602352,-0.470042022,-1.073635469,-0.957572684,-0.914272967,0.993724242,-0.147127691,-0.814628422,-0.223546124,0.087753955,1.078735006,-1.368047517,-2.010342863,-1.485013964,-1.525147995,-2.619464211,-1.739601062,-2.469443098,-3.38612141,-1.950105902
2583,0.520919619,-0.627062815,0.289568322,0.020025938,-0.833562874,0.391260241,-1.515029343,-0.753492686,-0.468848516,-0.51498773,-1.031646874,-1.425079383,-1.037162883,0.086347237,-0.437102135,-1.129717113,-0.133856439,-1.499619771,0.250226244,-0.430976655,-1.207662404,-0.598248647,0.215744105,-3.108127894,-2.36282409,-2.208813298,-3.49675907,-1.886212296
2590,2.983057672,-1.388563234,0.062793905,-0.647657607,-1.309162716,0.094103068,0.388372508,1.957979954,-4.142265701,-3.800580114,-4.790176185,-4.482302618,-4.018304612,-1.695217137,-2.01862204,-0.676050131,0.372425746,-1.1120692,-0.751450606,-0.370283127,-2.769284271,-4.051572895,-0.916008953,-0.172262761,1.432917188,1.100461153,-0.431811247,-1.548505996
2595,0.672795334,-3.486134358,-3.039326998,-3.638009887,-4.369624246,-3.448422324,-2.379014175,-2.216281471,-3.131582608,-3.965386797,-5.142209439,-4.041399948,-4.324865702,-2.038056703,-2.661456269,-4.02951883,-3.550807574,-3.818096705,-1.116197125,-4.472714136,-2.706930411,-0.73828114,0.163024599,-1.8339506,-2.112004651,-1.912970505,-0.47642275,-3.56187968
2609,0.298305767,-2.032659978,-0.495737028,0.061708072,-2.082569588,-0.34609118,-1.833608997,-0.08299783,-0.352259933,0.462109677,0.300150692,-0.632721469,0.318389742,0.661489515,0.609499284,-1.255788744,0.157637948,0.283104313,1.53384101,0.023684491,-2.526633041,-1.12635356,-1.374962169,-3.267173778,-2.12026158,-1.53308855,-3.683411305,-1.709384004
2613,2.983057672,-1.879486268,-1.856530146,-2.769296859,-2.299750903,-2.089912149,-0.807483798,-0.425763035,-4.434901015,-5.36319322,-6.797356277,-5.23645508,-5.822216526,-3.05581913,-3.894244104,-2.217602394,-2.417956807,-3.950757627,-2.416185232,-2.776945543,-1.962888132,-2.98558733,0.182142753,-1.643576252,-0.478340149,-1.519214058,-1.810422912,-0.352801595
2626,0.298305767,-3.088857022,-2.053565502,-1.465429308,-3.047506697,-1.729870234,-3.629315148,-2.274450864,-0.875127842,-0.173501529,-0.498196943,-0.94434157,-0.450073415,-0.563688682,-0.972315956,-2.240102049,-1.304102811,-1.60611827,0.094957643,-1.204691437,-3.107278555,-1.761388964,-2.320910226,-5.407396776,-4.407446102,-4.180024844,-5.987171342,0.555802146
2638,0.35530317,2.347779467,3.06924635,1.351772567,3.163156474,3.107057982,0.299226024,0.341673579,-2.553926081,-2.704418286,-4.389823511,-3.666450581,-3.865387839,-3.207732874,-4.117745778,1.511238985,1.549536008,-2.790672372,-1.285761755,0.81664639,0.602253303,-3.985246824,-0.267748101,-3.967476555,-3.446768312,-4.829544105,-5.314617357,-1.061129178
2657,0.298305767,-4.237596455,-4.213834725,-4.001231553,-5.110915464,-4.504112333,-4.422779802,-3.412063519,-0.155737502,-0.046222812,-0.567657195,-0.490353269,-0.577933574,1.118092568,1.346996538,-4.580526059,-4.270760557,-2.640347659,-0.5233448,-4.619339844,-5.031989819,0.86246124,-1.790514888,-2.74177359,-2.414266959,-1.909666164,-3.109612533,-1.109232068
2659,1.547157781,-0.615741156,0.44016956,0.481493237,-0.494133086,0.793416373,-1.527162016,-0.75069658,-0.488271655,0.343664913,-0.177508665,-0.679724866,-0.108472529,-0.510754948,-0.763268503,-0.290003648,0.64235638,-0.657324792,0.445206098,0.646930744,-1.164743278,-1.409471435,-0.992483157,-3.59301912,-2.922724377,-2.845948598,-4.391277957,-1.374038429
2663,0.298305767,1.790430129,-0.154226939,-3.042951006,1.352958647,-0.868401074,1.888312897,0.58307571,-2.405782107,-6.446380771,-8.826705982,-4.476336842,-7.192558345,-3.871363946,-7.072986482,0.20718252,-1.759218455,-3.849906612,-0.819020322,-3.536496439,2.912521361,-2.938855294,0.996477103,-2.997039074,-2.659713424,-6.10416516,-4.221020218,-2.780364814
2665,0.51616293,-1.715040802,1.139042608,2.684925407,-1.28938438,1.694939641,-2.502103316,-0.564644664,-2.485452922,-0.484796411,-0.457481373,-2.155186067,-0.7322959,-2.018767183,-1.623176216,-0.15008716,1.792315395,-1.351188939,0.79891446,3.137696929,-0.798262659,-2.182777423,0.016108455,-4.925103306,-3.610052977,-2.200154188,-5.12433412,-1.027357479
2690,0.298305767,-2.529581116,-2.784994868,-2.829113467,-2.963395698,-2.796023251,-3.067445832,-2.446876487,2.217834901,1.491852595,1.329893074,1.712667908,1.53342493,1.931297296,1.043662725,-2.518822658,-2.362209822,-0.354694962,1.425518696,-2.996174781,-2.848424054,0.802692502,-2.245697471,-3.689837851,-3.466552344,-3.667061216,-5.153196058,-1.765738543
2702,0.632802959,-2.133718074,-1.033448095,-0.919608494,-2.27603536,-0.849457331,-0.941719813,0.367010157,-1.196843816,-1.033061774,-1.286093757,-1.427565593,-0.996077838,0.22802661,-0.189697188,-1.257560573,-0.246988199,0.15750616,1.210589409,-0.597141776,-2.402278493,-1.587576156,-1.206665738,-1.504085999,-0.55438523,-0.308419843,-1.717498209,-2.201474525
2715,2.983057672,-2.621617096,-2.088137543,-3.24491326,-3.24791568,-2.367925401,-1.299229786,-1.079376264,-4.869946753,-5.359320481,-6.761066897,-5.578109923,-5.73699835,-3.16115512,-3.388617177,-3.236036739,-2.816306754,-3.927211097,-2.596367795,-3.796035609,-3.4347309,-3.144097578,-0.773361834,0.047991252,-0.15136802,-0.240393093,1.596706309,-3.310991743
2725,0.586485296,-2.396359807,-1.850188356,-1.683739241,-2.722462831,-1.703054503,-1.745446649,-1.00853863,-1.149903211,-1.41887831,-1.831104722,-1.34838194,-1.445210075,-0.564151474,-1.070890598,-2.039996024,-1.481386661,-1.226116255,0.295741388,-1.558268302,-1.598493795,-0.715408961,-0.398193253,-2.368890518,-1.64181724,-1.30097223,-2.399952794,-1.659567764
2736,0.298305767,-2.829705359,-3.129788801,-3.181928283,-3.567486002,-3.243529412,-3.1772899,-3.248162044,0.607719149,-0.530861854,-1.281332965,0.147397678,-0.794056954,-0.156349904,-1.231186089,-3.07516278,-3.185457443,-2.39660128,0.948719665,-3.59186353,-0.596972097,1.899340354,0.512784214,-3.995878187,-3.969907878,-3.827267995,-4.578187528,-2.735761208
2738,0.298305767,-2.77827245,-1.269688924,-0.129118384,-2.789320609,-0.767952484,-3.794118064,-2.356393842,0.612751429,1.798584899,2.24703526,0.966079219,1.783820398,0.531896857,0.666165131,-1.737362961,-0.447666052,-0.660862173,1.387815248,0.126307076,-2.245383983,0.226774721,-1.337613719,-4.717914695,-4.070551211,-2.90159045,-5.591020405,-1.340749326
2745,2.983057672,-0.216565793,1.694900821,0.843955641,0.035258778,1.344608707,1.099026978,3.069322482,-3.189404544,-3.236463859,-4.152914892,-4.409612105,-3.735704343,-1.378286308,-2.282978253,0.240427296,1.489001927,-0.076167877,0.734277161,0.778739048,-1.484565653,-4.353788087,-0.753272514,-2.359588425,-0.596289038,-1.129849737,-2.835045203,-1.774377478
2809,2.983057672,-2.374496115,-1.648031395,-1.73026689,-2.596186828,-1.46469503,-0.504416641,0.645788767,-2.551946268,-2.613147423,-3.042494733,-2.684900045,-2.545050422,-0.702588898,-1.083300044,-1.687568805,-1.053550594,-0.636136465,-0.109576867,-1.405683657,-2.963362915,-2.369800999,-1.227716991,-0.183479746,0.803663142,0.689270092,-0.17710101,-2.165867379
2835,0.298305767,-1.676309911,0.767171,2.242068449,-1.379952564,1.310585956,-4.230818798,-2.682440788,-0.552225208,1.867776856,2.04127567,-0.16859488,1.207518118,-0.890210065,-0.122505131,-1.003671915,0.920585329,-2.12431499,0.413383634,1.956302881,-1.646828358,-0.379135375,-0.44598429,-5.777216897,-5.18591672,-3.575352407,-6.467469476,-0.895980918
2837,0.398666988,2.706313492,2.978905162,0.590696817,3.099860554,2.579738771,1.432803539,1.284318936,-2.593596287,-3.642908038,-5.451377587,-4.303139058,-4.752399148,-2.726554483,-4.119290464,1.171226454,1.129730031,-2.510811825,-1.189831461,-0.152821505,0.359384027,-4.142677442,-0.228451829,-2.823744545,-2.13531706,-4.101097622,-4.037654355,-1.685136695
2848,0.914867266,-1.723663106,-0.916337939,-0.835465099,-1.436361744,-0.335530568,-2.013740664,-1.10810268,-2.162386116,-1.405578478,-1.860152173,-1.870692259,-1.561082869,-1.554194967,-1.713270709,-1.156559618,-0.458844369,-1.898359223,-1.176750445,-0.288782344,-2.471393741,-2.701766621,-1.8319332,-3.200008138,-2.301908433,-2.4708108,-3.695889379,0.167911087
2855,2.983057672,-2.683406333,-2.787720831,-3.484361829,-3.349185996,-3.038913783,-0.498599548,0.264114616,-1.900617294,-3.328055357,-4.304282387,-2.756923765,-3.374535803,-0.156810243,-1.498104928,-2.498622715,-2.498144281,-1.186030267,0.481808979,-3.590780697,-2.553208673,-1.327693402,-0.38163328,-0.818504631,0.308613515,-0.376630409,-0.99993054,-2.524250334
2864,2.983057672,-2.171454072,-4.307921993,-6.518478679,-2.904886263,-4.53544737,0.668560883,-0.135644476,-4.138648727,-7.080574639,-9.002313707,-5.029253786,-7.195021047,-2.686973829,-4.374456943,-2.858160045,-4.670114595,-3.72851178,-2.950121063,-6.600747028,-3.724228608,-3.461909887,-1.630980832,2.295409254,2.278082694,-0.753160313,1.806821577,-2.59436325
2881,2.983057672,0.96491093,1.94460243,0.389034405,1.370835172,2.005700277,2.100767852,2.735908736,-3.62704499,-4.244351222,-5.651999081,-4.803868572,-4.767872888,-2.549630368,-3.756923039,1.012938452,1.457093619,-0.971169355,-0.4866905,0.477260133,-0.357593122,-4.901452079,-0.50017123,-1.669892953,-0.333655871,-1.795903278,-2.615792447,-1.768488756
2917,0.298305767,0.776280753,2.025286934,0.30442191,0.588504509,1.31338682,-0.411223504,-0.67507413,-3.40175561,-4.066464034,-5.893245663,-5.133239511,-5.224015628,-3.751954767,-4.510377887,-0.611930931,0.024384987,-4.223009093,-1.452467459,-0.642196403,1.060268426,-2.292276641,1.963489794,-3.930711682,-3.295742697,-4.047226147,-4.290595377,-2.264502081
2924,0.298305767,-2.886724166,-3.187182808,-3.046757037,-3.595482714,-3.101960867,-3.911336409,-4.389013356,0.468309808,-0.164207506,-0.790740469,0.410061098,-0.291409226,-0.579207807,-1.218228212,-3.317846931,-3.386130335,-3.240297551,-0.073130395,-3.42102128,-0.313757422,2.297133899,0.487853644,-4.093078655,-4.337026662,-4.156250603,-4.893004482,-2.358834556
2931,2.983057672,-0.234983669,0.805080823,-0.103655644,-0.072285654,0.717186439,0.675605058,1.706507481,-1.273828805,-1.897704068,-2.64909745,-2.279094149,-2.130873521,-0.756181837,-1.955915175,0.146742759,1.004196825,0.699595618,1.381093303,0.028039699,-0.349753287,-2.872875598,-0.953385411,-2.819294121,-1.687327248,-2.381516693,-3.553884896,-2.194019134
2941,0.94203482,0.67258507,1.670291932,0.696279634,1.718774043,2.487220074,-1.462188276,-1.20226088,-3.205610723,-2.456824533,-3.741794261,-3.589914669,-3.302312718,-3.799772166,-4.269277237,0.43394202,0.924033826,-3.549337437,-2.411731871,0.730530257,-0.903220454,-4.542024316,-1.503874699,-5.081917216,-4.52449049,-5.521737285,-6.22796323,0.811790824
2950,0.719146689,-1.395334711,-0.573633426,-0.949864962,-1.386873077,-0.554488341,-1.161090489,-0.232461472,-2.416401286,-2.547269688,-3.323423291,-3.170237629,-2.934316443,-1.494804388,-2.283243906,-1.174108227,-0.635231804,-1.883129594,-0.638470746,-0.913386438,-1.988501343,-2.95786657,-1.078403223,-3.63098488,-2.4108781,-2.978258049,-4.038927249,-0.01086962
2954,0.298305767,-0.998027477,-0.602952323,-0.925962664,-1.346144969,-0.752179625,-1.378240007,-0.918103675,-0.141776678,-0.6314265,-1.1702334,-0.843310204,-0.942748008,0.085385215,-0.497215811,-1.489175374,-0.969517471,-1.163897097,0.758978113,-1.355147591,-0.927034655,-0.009563612,-0.095578242,-2.773098906,-2.235785786,-2.253302807,-3.158386756,-2.340843051
2961,0.924040281,2.523107907,3.04240303,1.510013018,3.126086042,2.804266274,0.219559738,0.129720326,-2.15974311,-2.595552984,-3.944397162,-3.540116033,-3.713143643,-2.785404304,-3.760616631,1.013234196,1.266923783,-3.014279416,-1.275233328,0.57494853,0.517128409,-3.361420426,-0.016039078,-3.731458724,-3.325788886,-4.767441976,-4.89808776,-1.436327991
2966,0.298305767,-0.439170276,-0.072335596,-1.162609262,-0.597079856,-0.705236097,-0.898851675,-0.399811653,1.169858699,-0.424616968,-1.279680169,-0.522911454,-0.968029271,0.319002174,-1.397160546,-0.854205196,-0.468630469,-0.08562346,2.771308069,-1.755590501,-0.141275222,-0.645228693,-0.791185125,-4.932332145,-4.365619648,-5.029924492,-5.777214431,-2.94376875
2974,0.298305767,0.196374063,0.728381092,-0.67023972,-0.230916809,0.069546746,0.491908443,1.603538517,-1.714820451,-2.743510422,-3.954154529,-3.372418109,-3.428065387,-0.409089802,-1.729373124,-0.683427368,-0.117080413,-1.076831328,0.420870356,-1.333026069,-1.285898735,-2.435110584,-0.122715342,-2.272858071,-1.043710482,-1.907892258,-2.608490723,-2.195764192
2992,0.298305767,-0.80906138,1.63287563,2.335084374,-0.358755995,2.227351662,-1.722500515,-0.158419111,-1.920136737,-0.537456939,-0.780219186,-2.095778411,-0.91751465,-1.701374111,-1.670368175,0.119538571,1.932178124,-1.016212746,0.97461803,2.563951167,-0.421500289,-2.272997812,-0.085989559,-4.718240089,-3.549514187,-2.685343965,-5.15239138,-1.310634708
3028,2.094714244,-0.894769423,1.111504649,1.60349075,-0.280684258,1.87000186,-0.784208382,0.435590092,-3.468029482,-2.41177871,-2.864181576,-3.222910952,-2.491699882,-3.166595864,-3.392259805,0.652587334,1.859671799,-1.427763593,-0.140986126,2.732277512,0.331288218,-3.4913987,-0.030469832,-3.679786089,-2.496495181,-2.17163694,-4.244428747,-1.127668482
3032,1.731999537,-1.85884131,1.118674312,2.446638729,-1.075192208,2.063057662,-2.155014368,-0.170828506,-3.687360975,-1.439879089,-1.505592948,-2.896560456,-1.548192411,-3.079247385,-2.834530349,0.454518041,2.4781798,-1.614415726,0.103214175,3.830645586,-0.740489557,-3.578848956,-0.412677692,-4.764440868,-3.351140609,-2.221969208,-5.193592954,-0.456612644
3053,0.298305767,-2.388079805,-0.350895232,1.062197741,-2.468955178,0.125643027,-3.349987031,-1.942934065,-0.86853065,0.611271006,0.83260043,-0.618600418,0.502551522,-0.737434912,-0.301474647,-1.466423559,0.170693338,-1.3828112,0.920980625,1.078534981,-1.041902148,0.005814787,0.492407456,-4.476280848,-3.621320296,-2.110313571,-4.77583146,-1.513704427
3060,0.459762463,0.11136761,1.585900407,1.574541195,0.459368674,1.896231751,-1.255542424,-0.986399696,-2.034283255,-1.769016253,-2.562952158,-2.416057149,-2.167850455,-3.187652017,-3.713982278,0.352695975,1.356453532,-2.324981818,-0.042226031,1.7166582,2.289140394,-1.81081213,1.119302713,-5.001206479,-4.403986328,-4.32452521,-5.876456741,-1.537902419
3066,2.135769379,-1.328612308,-0.535005286,-0.611366982,-1.509128073,-0.328232849,-0.835446433,0.083575475,-1.626652955,-1.471135928,-1.886308885,-1.853080532,-1.606221945,-0.524556397,-0.840077281,-1.097812752,-0.407338045,-0.881724177,0.036254446,-0.618043281,-1.859049994,-1.51991622,-0.613628031,-1.285703517,-0.510720859,-0.408229023,-1.320882621,-2.192846266
3080,0.962639062,-1.011592013,-0.857815732,-1.134858471,-1.450518533,-0.690769843,-1.223575988,-1.060460859,-1.963702023,-1.930791912,-2.615398593,-2.100650842,-2.249269887,-1.298469449,-1.540841618,-1.498109178,-1.242392366,-2.456727431,-1.166721816,-1.130752837,-1.371477477,-0.96936143,0.092740006,-0.718497591,-0.389875981,-0.72722443,-1.049364287,-2.07739637
3083,1.943868299,-0.268557911,-0.249944761,-2.186491579,-0.718614312,-0.78047445,1.625466247,1.429777701,-4.346324212,-6.777986297,-8.831367032,-6.302181574,-7.298116342,-3.940533463,-6.040754018,-0.806463191,-0.999859014,-3.185565754,-0.885069362,-2.475006108,0.706969559,-3.630888132,1.323352821,-2.442307183,-1.49068347,-3.388237761,-2.901752978,-2.700722606
3095,0.298305767,-1.588334646,0.587808067,1.679400101,-1.193415905,1.151089716,-2.832854733,-1.361783806,-1.225583286,0.507451858,0.590420414,-0.855575016,0.269973903,-1.211581484,-0.889679931,-0.466552791,1.189344502,-1.279847335,0.703141375,2.180974487,-0.995473591,-1.23528279,-0.325212016,-4.673188069,-3.740319877,-2.603975043,-5.162173084,-1.089084638
3100,0.298305767,-1.332841639,0.100410874,0.526439739,-1.511171514,0.330701732,-2.084296642,-0.842673629,-0.951903834,0.001498895,-0.259182212,-1.357443829,-0.516215349,-0.096982219,0.3669702,-1.448617733,-0.082305184,-1.445903069,0.115038766,0.078094601,-2.037161577,-0.496763602,-0.100540565,-2.765272029,-1.969391097,-1.163416999,-2.957070033,-1.738158848
3107,0.298305767,-4.208703548,-5.856654263,-6.571093745,-5.525396474,-6.465530833,-3.775755522,-4.516540002,0.390274727,-2.267972388,-3.481168095,-0.730702219,-2.627803355,-0.064607495,-2.040120594,-5.167364016,-6.297561117,-4.220155488,0.16329991,-7.520005141,-1.955807735,2.659839917,0.140323115,-3.59492051,-4.074074904,-4.808187965,-3.960054825,-3.255125889
